scientific_name,country_code,country_name,area,part_of_eu,status,endemic,rlc,rlc_numeric
Neptis rivularis,IT,Italy,301318,y,P,,LC,1
Neptis sappho,IT,Italy,301318,y,P,,LC,1
Nymphalis antiopa,IT,Italy,301318,y,P,,LC,1
Nymphalis polychloros,IT,Italy,301318,y,P,,LC,1
Ochlodes sylvanus,IT,Italy,301318,y,P,,LC,1
Oeneis glacialis,IT,Italy,301318,y,P,,LC,1
Papilio alexanor,IT,Italy,301318,y,P,,EN,50
Papilio hospiton,IT,Italy,301318,y,P,,LC,1
Papilio machaon,IT,Italy,301318,y,P,,LC,1
Pararge aegeria,IT,Italy,301318,y,P,,LC,1
Parnassius apollo,IT,Italy,301318,y,P,,LC,1
Parnassius mnemosyne,IT,Italy,301318,y,P,,LC,1
Parnassius phoebus,IT,Italy,301318,y,P,,LC,1
Phengaris alcon,IT,Italy,301318,y,P,,VU,30
Phengaris arion,IT,Italy,301318,y,P,,LC,1
Phengaris teleius,IT,Italy,301318,y,P,,VU,30
Pieris brassicae,IT,Italy,301318,y,P,,LC,1
Pieris bryoniae,IT,Italy,301318,y,P,,LC,1
Pieris ergane,IT,Italy,301318,y,P,,LC,1
Pieris mannii,IT,Italy,301318,y,P,,LC,1
Pieris napi,IT,Italy,301318,y,P,,LC,1
Pieris rapae,IT,Italy,301318,y,P,,LC,1
Plebejus argus,IT,Italy,301318,y,P,,LC,1
Plebejus argyrognomon,IT,Italy,301318,y,P,,LC,1
Plebejus bellieri,IT,Italy,301318,y,P,,NtA,
Plebejus idas,IT,Italy,301318,y,P,,LC,1
Polygonia c-album,IT,Italy,301318,y,P,,LC,1
Polygonia egea,IT,Italy,301318,y,P,,LC,1
Polyommatus amandus,IT,Italy,301318,y,P,,LC,1
Polyommatus celina,IT,Italy,301318,y,P,,LC,1
Polyommatus damon,IT,Italy,301318,y,P,,LC,1
Polyommatus daphnis,IT,Italy,301318,y,P,,LC,1
Polyommatus dolus,IT,Italy,301318,y,P,,NT,20
Polyommatus dorylas,IT,Italy,301318,y,P,,LC,1
Polyommatus eros,IT,Italy,301318,y,P,,LC,1
Polyommatus escheri,IT,Italy,301318,y,P,,LC,1
Polyommatus humedasae,IT,Italy,301318,y,P,IT,EN,50
Polyommatus icarus,IT,Italy,301318,y,P,,LC,1
Polyommatus ripartii,IT,Italy,301318,y,P,,NT,20
Polyommatus thersites,IT,Italy,301318,y,P,,LC,1
Pontia callidice,IT,Italy,301318,y,P,,LC,1
Pontia daplidice,IT,Italy,301318,y,P,,LC,1
Pontia edusa,IT,Italy,301318,y,P,,LC,1
Pseudophilotes barbagiae,IT,Italy,301318,y,P,IT_Sardinia,DD,1
Pseudophilotes baton,IT,Italy,301318,y,P,,LC,1
Pseudophilotes vicrama,IT,Italy,301318,y,P,,LC,1
Pyrgus alveus,IT,Italy,301318,y,P,,LC,1
Pyrgus andromedae,IT,Italy,301318,y,P,,LC,1
Pyrgus armoricanus,IT,Italy,301318,y,P,,LC,1
Pyrgus cacaliae,IT,Italy,301318,y,P,,LC,1
Pyrgus carlinae,IT,Italy,301318,y,P,,LC,1
Pyrgus carthami,IT,Italy,301318,y,P,,LC,1
Pyrgus cirsii,IT,Italy,301318,y,P,,NtA,
Pyrgus foulquieri,IT,Italy,301318,y,P,,LC,1
Pyrgus malvae,IT,Italy,301318,y,P,,LC,1
Pyrgus malvoides,IT,Italy,301318,y,P,,LC,1
Pyrgus onopordi,IT,Italy,301318,y,P,,LC,1
Pyrgus serratulae,IT,Italy,301318,y,P,,LC,1
Pyrgus sidae,IT,Italy,301318,y,P,,LC,1
Pyrgus warrenensis,IT,Italy,301318,y,P,,LC,1
Pyronia cecilia,IT,Italy,301318,y,P,,LC,1
Pyronia tithonus,IT,Italy,301318,y,P,,LC,1
Satyrium acaciae,IT,Italy,301318,y,P,,LC,1
Satyrium esculi,IT,Italy,301318,y,P,,LC,1
Satyrium ilicis,IT,Italy,301318,y,P,,LC,1
Satyrium pruni,IT,Italy,301318,y,P,,NT,20
Satyrium spini,IT,Italy,301318,y,P,,LC,1
Satyrium w-album,IT,Italy,301318,y,P,,LC,1
Satyrus actaea,IT,Italy,301318,y,P,,NT,20
Satyrus ferula,IT,Italy,301318,y,P,,LC,1
Scolitantides orion,IT,Italy,301318,y,P,,LC,1
Speyeria aglaja,IT,Italy,301318,y,P,,LC,1
Spialia orbifer,IT,Italy,301318,y,P,,LC,1
Spialia sertorius,IT,Italy,301318,y,P,,LC,1
Spialia therapne,IT,Italy,301318,y,P,,NT,20
Thecla betulae,IT,Italy,301318,y,P,,LC,1
Thymelicus acteon,IT,Italy,301318,y,P,,LC,1
Thymelicus lineola,IT,Italy,301318,y,P,,LC,1
Thymelicus sylvestris,IT,Italy,301318,y,P,,LC,1
Vanessa atalanta,IT,Italy,301318,y,P,,LC,1
Vanessa cardui,IT,Italy,301318,y,M,,LC,1
Zerynthia cassandra,IT,Italy,301318,y,P,IT,LC,1
Zerynthia polyxena,IT,Italy,301318,y,P,,LC,1
Zizeeria karsandra,IT,Italy,301318,y,P,,VU,30
Aglais io,LI,Liechtenstein,160,,P,,NRLA,
Aglais urticae,LI,Liechtenstein,160,,P,,NRLA,
Agriades glandon,LI,Liechtenstein,160,,P,,NRLA,
Agriades orbitulus,LI,Liechtenstein,160,,P,,NRLA,
Anthocharis cardamines,LI,Liechtenstein,160,,P,,NRLA,
Apatura ilia,LI,Liechtenstein,160,,P,,NRLA,
Apatura iris,LI,Liechtenstein,160,,P,,NRLA,
Aphantopus hyperantus,LI,Liechtenstein,160,,P,,NRLA,
Argynnis paphia,LI,Liechtenstein,160,,P,,NRLA,
Aricia artaxerxes,LI,Liechtenstein,160,,P,,NRLA,
Boloria dia,LI,Liechtenstein,160,,P,,NRLA,
Boloria euphrosyne,LI,Liechtenstein,160,,P,,NRLA,
Boloria napaea,LI,Liechtenstein,160,,P,,NRLA,
Boloria pales,LI,Liechtenstein,160,,P,,NRLA,
Boloria selene,LI,Liechtenstein,160,,P,,NRLA,
Boloria thore,LI,Liechtenstein,160,,P,,NRLA,
Boloria titania,LI,Liechtenstein,160,,P,,NRLA,
Brenthis ino,LI,Liechtenstein,160,,P,,NRLA,
Callophrys rubi,LI,Liechtenstein,160,,P,,NRLA,
Carcharodus alceae,LI,Liechtenstein,160,,P,,NRLA,
Carterocephalus palaemon,LI,Liechtenstein,160,,P,,NRLA,
Celastrina argiolus,LI,Liechtenstein,160,,P,,NRLA,
Coenonympha gardetta,LI,Liechtenstein,160,,P,,NRLA,
Coenonympha glycerion,LI,Liechtenstein,160,,P,,NRLA,
Coenonympha oedippus,LI,Liechtenstein,160,,P,,NRLA,
Coenonympha pamphilus,LI,Liechtenstein,160,,P,,NRLA,
Colias alfacariensis,LI,Liechtenstein,160,,P,,NRLA,
Colias crocea,LI,Liechtenstein,160,,M,,NRLA,
Colias hyale,LI,Liechtenstein,160,,P,,NRLA,
Colias palaeno,LI,Liechtenstein,160,,P,,NRLA,
Colias phicomone,LI,Liechtenstein,160,,P,,NRLA,
Cupido argiades,LI,Liechtenstein,160,,M,,NRLA,
Cupido minimus,LI,Liechtenstein,160,,P,,NRLA,
Cyaniris semiargus,LI,Liechtenstein,160,,P,,NRLA,
Erebia aethiops,LI,Liechtenstein,160,,P,,NRLA,
Erebia epiphron,LI,Liechtenstein,160,,P,,NRLA,
Erebia eriphyle,LI,Liechtenstein,160,,P,,NRLA,
Erebia euryale,LI,Liechtenstein,160,,P,,NRLA,
Erebia gorge,LI,Liechtenstein,160,,P,,NRLA,
Erebia ligea,LI,Liechtenstein,160,,P,,NRLA,
Erebia manto,LI,Liechtenstein,160,,P,,NRLA,
Erebia medusa,LI,Liechtenstein,160,,P,,NRLA,
Erebia melampus,LI,Liechtenstein,160,,P,,NRLA,
Erebia meolans,LI,Liechtenstein,160,,P,,NRLA,
Erebia mnestra,LI,Liechtenstein,160,,P,,NRLA,
Erebia montana,LI,Liechtenstein,160,,P,,NRLA,
Erebia oeme,LI,Liechtenstein,160,,P,,NRLA,
Erebia pandrose,LI,Liechtenstein,160,,P,,NRLA,
Erebia pharte,LI,Liechtenstein,160,,P,,NRLA,
Erebia pluto,LI,Liechtenstein,160,,P,,NRLA,
Erebia pronoe,LI,Liechtenstein,160,,P,,NRLA,
Erebia tyndarus,LI,Liechtenstein,160,,P,,NRLA,
Erynnis tages,LI,Liechtenstein,160,,P,,NRLA,
Eumedonia eumedon,LI,Liechtenstein,160,,P,,NRLA,
Euphydryas aurinia,LI,Liechtenstein,160,,P,,NRLA,
Euphydryas cynthia,LI,Liechtenstein,160,,P,,NRLA,
Fabriciana adippe,LI,Liechtenstein,160,,P,,NRLA,
Fabriciana niobe,LI,Liechtenstein,160,,P,,NRLA,
Favonius quercus,LI,Liechtenstein,160,,P,,NRLA,
Glaucopsyche alexis,LI,Liechtenstein,160,,P,,NRLA,
Gonepteryx rhamni,LI,Liechtenstein,160,,P,,NRLA,
Hamearis lucina,LI,Liechtenstein,160,,P,,NRLA,
Hesperia comma,LI,Liechtenstein,160,,P,,NRLA,
Hipparchia semele,LI,Liechtenstein,160,,P,,NRLA,
Iphiclides podalirius,LI,Liechtenstein,160,,P,,NRLA,
Issoria lathonia,LI,Liechtenstein,160,,M,,NRLA,
Lasiommata maera,LI,Liechtenstein,160,,P,,NRLA,
Lasiommata megera,LI,Liechtenstein,160,,P,,NRLA,
Lasiommata petropolitana,LI,Liechtenstein,160,,P,,NRLA,
Leptidea juvernica,LI,Liechtenstein,160,,P,,NRLA,
Leptidea sinapis,LI,Liechtenstein,160,,P,,NRLA,
Limenitis camilla,LI,Liechtenstein,160,,P,,NRLA,
Lycaena hippothoe,LI,Liechtenstein,160,,P,,NRLA,
Lycaena tityrus,LI,Liechtenstein,160,,P,,NRLA,
Lysandra bellargus,LI,Liechtenstein,160,,P,,NRLA,
Lysandra coridon,LI,Liechtenstein,160,,P,,NRLA,
Maniola jurtina,LI,Liechtenstein,160,,P,,NRLA,
Melanargia galathea,LI,Liechtenstein,160,,P,,NRLA,
Melitaea athalia,LI,Liechtenstein,160,,P,,NRLA,
Melitaea aurelia,LI,Liechtenstein,160,,P,,NRLA,
Melitaea diamina,LI,Liechtenstein,160,,P,,NRLA,
Melitaea didyma,LI,Liechtenstein,160,,P,,NRLA,
Melitaea phoebe,LI,Liechtenstein,160,,P,,NRLA,
Minois dryas,LI,Liechtenstein,160,,P,,NRLA,
Nymphalis antiopa,LI,Liechtenstein,160,,P,,NRLA,
Nymphalis polychloros,LI,Liechtenstein,160,,P,,NRLA,
Ochlodes sylvanus,LI,Liechtenstein,160,,P,,NRLA,
Oeneis glacialis,LI,Liechtenstein,160,,P,,NRLA,
Papilio machaon,LI,Liechtenstein,160,,P,,NRLA,
Pararge aegeria,LI,Liechtenstein,160,,P,,NRLA,
Parnassius apollo,LI,Liechtenstein,160,,P,,NRLA,
Parnassius phoebus,LI,Liechtenstein,160,,P,,NRLA,
Phengaris alcon,LI,Liechtenstein,160,,P,,NRLA,
Phengaris arion,LI,Liechtenstein,160,,P,,NRLA,
Phengaris nausithous,LI,Liechtenstein,160,,P,,NRLA,
Phengaris teleius,LI,Liechtenstein,160,,P,,NRLA,
Pieris brassicae,LI,Liechtenstein,160,,P,,NRLA,
Pieris bryoniae,LI,Liechtenstein,160,,P,,NRLA,
Pieris mannii,LI,Liechtenstein,160,,P,,NRLA,
Pieris napi,LI,Liechtenstein,160,,P,,NRLA,
Pieris rapae,LI,Liechtenstein,160,,P,,NRLA,
Plebejus argus,LI,Liechtenstein,160,,P,,NRLA,
Plebejus idas,LI,Liechtenstein,160,,P,,NRLA,
Polygonia c-album,LI,Liechtenstein,160,,P,,NRLA,
Polyommatus damon,LI,Liechtenstein,160,,P,,NRLA,
Polyommatus eros,LI,Liechtenstein,160,,P,,NRLA,
Polyommatus icarus,LI,Liechtenstein,160,,P,,NRLA,
Pontia callidice,LI,Liechtenstein,160,,P,,NRLA,
Pyrgus alveus,LI,Liechtenstein,160,,P,,NRLA,
Pyrgus andromedae,LI,Liechtenstein,160,,P,,NRLA,
Pyrgus cacaliae,LI,Liechtenstein,160,,P,,NRLA,
Pyrgus malvae,LI,Liechtenstein,160,,P,,NRLA,
Pyrgus malvoides,LI,Liechtenstein,160,,P,,NRLA,
Pyrgus serratulae,LI,Liechtenstein,160,,P,,NRLA,
Satyrium w-album,LI,Liechtenstein,160,,P,,NRLA,
Speyeria aglaja,LI,Liechtenstein,160,,P,,NRLA,
Spialia sertorius,LI,Liechtenstein,160,,P,,NRLA,
Thecla betulae,LI,Liechtenstein,160,,P,,NRLA,
Thymelicus lineola,LI,Liechtenstein,160,,P,,NRLA,
Thymelicus sylvestris,LI,Liechtenstein,160,,P,,NRLA,
Vanessa atalanta,LI,Liechtenstein,160,,M,,NRLA,
Vanessa cardui,LI,Liechtenstein,160,,M,,NRLA,
Aglais io,LT,Lithuania,65300,y,P,,LC,1
Aglais urticae,LT,Lithuania,65300,y,P,,LC,1
Agriades optilete,LT,Lithuania,65300,y,P,,LC,1
Anthocharis cardamines,LT,Lithuania,65300,y,P,,LC,1
Apatura ilia,LT,Lithuania,65300,y,P,,LC,1
Apatura iris,LT,Lithuania,65300,y,P,,LC,1
Aphantopus hyperantus,LT,Lithuania,65300,y,P,,LC,1
Aporia crataegi,LT,Lithuania,65300,y,P,,LC,1
Araschnia levana,LT,Lithuania,65300,y,P,,LC,1
Argynnis laodice,LT,Lithuania,65300,y,P,,LC,1
Argynnis paphia,LT,Lithuania,65300,y,P,,LC,1
Aricia agestis,LT,Lithuania,65300,y,P,,LC,1
Aricia artaxerxes,LT,Lithuania,65300,y,P,,LC,1
Boloria aquilonaris,LT,Lithuania,65300,y,P,,LC,1
Boloria dia,LT,Lithuania,65300,y,P,,LC,1
Boloria eunomia,LT,Lithuania,65300,y,P,,LC,1
Boloria euphrosyne,LT,Lithuania,65300,y,P,,LC,1
Boloria frigga,LT,Lithuania,65300,y,P,,VU,30
Boloria selene,LT,Lithuania,65300,y,P,,LC,1
Brenthis daphne,LT,Lithuania,65300,y,P,,LC,1
Brenthis hecate,LT,Lithuania,65300,y,P,,CR,80
Brenthis ino,LT,Lithuania,65300,y,P,,LC,1
Callophrys rubi,LT,Lithuania,65300,y,P,,LC,1
Carcharodus alceae,LT,Lithuania,65300,y,P,,DD,1
Carcharodus floccifera,LT,Lithuania,65300,y,P,,LC,1
Carterocephalus palaemon,LT,Lithuania,65300,y,P,,NT,20
Carterocephalus silvicola,LT,Lithuania,65300,y,P,,LC,1
Celastrina argiolus,LT,Lithuania,65300,y,P,,LC,1
Coenonympha arcania,LT,Lithuania,65300,y,P,,LC,1
Coenonympha glycerion,LT,Lithuania,65300,y,P,,LC,1
Coenonympha hero,LT,Lithuania,65300,y,P,,EN,50
Coenonympha pamphilus,LT,Lithuania,65300,y,P,,LC,1
Coenonympha tullia,LT,Lithuania,65300,y,P,,VU,30
Colias hyale,LT,Lithuania,65300,y,P,,LC,1
Colias palaeno,LT,Lithuania,65300,y,P,,LC,1
Cupido argiades,LT,Lithuania,65300,y,P,,LC,1
Cupido minimus,LT,Lithuania,65300,y,P,,LC,1
Cyaniris semiargus,LT,Lithuania,65300,y,P,,LC,1
Erebia aethiops,LT,Lithuania,65300,y,P,,DD,1
Erebia ligea,LT,Lithuania,65300,y,P,,DD,1
Erynnis tages,LT,Lithuania,65300,y,P,,EN,50
Eumedonia eumedon,LT,Lithuania,65300,y,P,,NT,20
Euphydryas aurinia,LT,Lithuania,65300,y,P,,EN,50
Euphydryas maturna,LT,Lithuania,65300,y,P,,VU,30
Fabriciana adippe,LT,Lithuania,65300,y,P,,LC,1
Fabriciana niobe,LT,Lithuania,65300,y,P,,LC,1
Favonius quercus,LT,Lithuania,65300,y,P,,LC,1
Glaucopsyche alexis,LT,Lithuania,65300,y,P,,EN,50
Gonepteryx rhamni,LT,Lithuania,65300,y,P,,LC,1
Hamearis lucina,LT,Lithuania,65300,y,Ex,,RE,100
Hesperia comma,LT,Lithuania,65300,y,P,,LC,1
Heteropterus morpheus,LT,Lithuania,65300,y,P,,LC,1
Hipparchia hermione,LT,Lithuania,65300,y,P,,EN,50
Hipparchia semele,LT,Lithuania,65300,y,P,,LC,1
Hipparchia statilinus,LT,Lithuania,65300,y,P,,VU,30
Hyponephele lycaon,LT,Lithuania,65300,y,P,,LC,1
Issoria lathonia,LT,Lithuania,65300,y,P,,LC,1
Lasiommata maera,LT,Lithuania,65300,y,P,,LC,1
Lasiommata megera,LT,Lithuania,65300,y,P,,LC,1
Lasiommata petropolitana,LT,Lithuania,65300,y,P,,DD,1
Leptidea juvernica,LT,Lithuania,65300,y,P,,LC,1
Leptidea sinapis,LT,Lithuania,65300,y,P,,LC,1
Limenitis camilla,LT,Lithuania,65300,y,P,,LC,1
Limenitis populi,LT,Lithuania,65300,y,P,,LC,1
Lopinga achine,LT,Lithuania,65300,y,P,,LC,1
Lycaena alciphron,LT,Lithuania,65300,y,P,,LC,1
Lycaena dispar,LT,Lithuania,65300,y,P,,NT,20
Lycaena helle,LT,Lithuania,65300,y,P,,EN,50
Lycaena hippothoe,LT,Lithuania,65300,y,P,,LC,1
Lycaena phlaeas,LT,Lithuania,65300,y,P,,LC,1
Lycaena tityrus,LT,Lithuania,65300,y,P,,LC,1
Lycaena virgaureae,LT,Lithuania,65300,y,P,,LC,1
Lysandra coridon,LT,Lithuania,65300,y,P,,EN,50
Maniola jurtina,LT,Lithuania,65300,y,P,,LC,1
Melanargia galathea,LT,Lithuania,65300,y,P,,DD,1
Melitaea athalia,LT,Lithuania,65300,y,P,,LC,1
Melitaea aurelia,LT,Lithuania,65300,y,P,,EN,50
Melitaea britomartis,LT,Lithuania,65300,y,P,,LC,1
Melitaea cinxia,LT,Lithuania,65300,y,P,,LC,1
Melitaea diamina,LT,Lithuania,65300,y,P,,NT,20
Melitaea didyma,LT,Lithuania,65300,y,P,,LC,1
Melitaea phoebe,LT,Lithuania,65300,y,P,,LC,1
Nymphalis antiopa,LT,Lithuania,65300,y,P,,LC,1
Nymphalis polychloros,LT,Lithuania,65300,y,P,,LC,1
Nymphalis xanthomelas,LT,Lithuania,65300,y,P,,LC,1
Ochlodes sylvanus,LT,Lithuania,65300,y,P,,LC,1
Oeneis jutta,LT,Lithuania,65300,y,P,,EN,50
Papilio machaon,LT,Lithuania,65300,y,P,,LC,1
Pararge aegeria,LT,Lithuania,65300,y,P,,LC,1
Parnassius mnemosyne,LT,Lithuania,65300,y,P,,LC,1
Phengaris alcon,LT,Lithuania,65300,y,P,,EN,50
Phengaris arion,LT,Lithuania,65300,y,P,,EN,50
Phengaris teleius,LT,Lithuania,65300,y,P,,VU,30
Pieris brassicae,LT,Lithuania,65300,y,P,,LC,1
Pieris napi,LT,Lithuania,65300,y,P,,LC,1
Pieris rapae,LT,Lithuania,65300,y,P,,LC,1
Plebejus argus,LT,Lithuania,65300,y,P,,LC,1
Plebejus argyrognomon,LT,Lithuania,65300,y,P,,LC,1
Plebejus idas,LT,Lithuania,65300,y,P,,LC,1
Polygonia c-album,LT,Lithuania,65300,y,P,,LC,1
Polyommatus amandus,LT,Lithuania,65300,y,P,,LC,1
Polyommatus daphnis,LT,Lithuania,65300,y,P,,DD,1
Polyommatus dorylas,LT,Lithuania,65300,y,P,,EN,50
Polyommatus icarus,LT,Lithuania,65300,y,P,,LC,1
Pontia edusa,LT,Lithuania,65300,y,P,,LC,1
Pseudophilotes vicrama,LT,Lithuania,65300,y,P,,LC,1
Pyrgus alveus,LT,Lithuania,65300,y,P,,LC,1
Pyrgus carthami,LT,Lithuania,65300,y,Ex,,RE,100
Pyrgus malvae,LT,Lithuania,65300,y,P,,LC,1
Pyrgus serratulae,LT,Lithuania,65300,y,P,,EN,50
Satyrium ilicis,LT,Lithuania,65300,y,P,,LC,1
Satyrium pruni,LT,Lithuania,65300,y,P,,LC,1
Satyrium spini,LT,Lithuania,65300,y,P,,LC,1
Satyrium w-album,LT,Lithuania,65300,y,P,,LC,1
Speyeria aglaja,LT,Lithuania,65300,y,P,,LC,1
Thecla betulae,LT,Lithuania,65300,y,P,,LC,1
Thymelicus lineola,LT,Lithuania,65300,y,P,,LC,1
Thymelicus sylvestris,LT,Lithuania,65300,y,P,,LC,1
Vanessa atalanta,LT,Lithuania,65300,y,P,,LC,1
Vanessa cardui,LT,Lithuania,65300,y,M,,LC,1
Aglais io,LU,Luxembourg,2428,y,P,,NT,20
Aglais urticae,LU,Luxembourg,2428,y,P,,LC,1
Anthocharis cardamines,LU,Luxembourg,2428,y,P,,LC,1
Apatura ilia,LU,Luxembourg,2428,y,P,,VU,30
Apatura iris,LU,Luxembourg,2428,y,P,,LC,1
Aphantopus hyperantus,LU,Luxembourg,2428,y,P,,LC,1
Aporia crataegi,LU,Luxembourg,2428,y,P,,LC,1
Araschnia levana,LU,Luxembourg,2428,y,P,,LC,1
Argynnis paphia,LU,Luxembourg,2428,y,P,,LC,1
Aricia agestis,LU,Luxembourg,2428,y,P,,LC,1
Boloria dia,LU,Luxembourg,2428,y,P,,VU,30
Boloria eunomia,LU,Luxembourg,2428,y,P,,NT,20
Boloria euphrosyne,LU,Luxembourg,2428,y,Ex,,RE,100
Boloria selene,LU,Luxembourg,2428,y,P,,VU,30
Brenthis daphne,LU,Luxembourg,2428,y,P,,LC,1
Brenthis ino,LU,Luxembourg,2428,y,P,,LC,1
Callophrys rubi,LU,Luxembourg,2428,y,P,,NT,20
Carcharodus alceae,LU,Luxembourg,2428,y,P,,LC,1
Carterocephalus palaemon,LU,Luxembourg,2428,y,P,,NT,20
Celastrina argiolus,LU,Luxembourg,2428,y,P,,LC,1
Coenonympha arcania,LU,Luxembourg,2428,y,P,,LC,1
Coenonympha pamphilus,LU,Luxembourg,2428,y,P,,LC,1
Colias crocea,LU,Luxembourg,2428,y,M,,LC,1
Colias hyale,LU,Luxembourg,2428,y,M,,NE,1
Cupido argiades,LU,Luxembourg,2428,y,P,,NE,1
Cupido minimus,LU,Luxembourg,2428,y,P,,EN,50
Cyaniris semiargus,LU,Luxembourg,2428,y,P,,LC,1
Erebia medusa,LU,Luxembourg,2428,y,P,,LC,1
Erynnis tages,LU,Luxembourg,2428,y,P,,EN,50
Euphydryas aurinia,LU,Luxembourg,2428,y,P,,CR,80
Fabriciana adippe,LU,Luxembourg,2428,y,P,,DD,1
Favonius quercus,LU,Luxembourg,2428,y,P,,LC,1
Glaucopsyche alexis,LU,Luxembourg,2428,y,P,,NT,20
Gonepteryx rhamni,LU,Luxembourg,2428,y,P,,LC,1
Hamearis lucina,LU,Luxembourg,2428,y,Ex,,RE,100
Hesperia comma,LU,Luxembourg,2428,y,P,,CR,80
Hipparchia semele,LU,Luxembourg,2428,y,P,,VU,30
Iphiclides podalirius,LU,Luxembourg,2428,y,Ex,,RE,100
Issoria lathonia,LU,Luxembourg,2428,y,P,,LC,1
Lasiommata maera,LU,Luxembourg,2428,y,P,,CR,80
Lasiommata megera,LU,Luxembourg,2428,y,P,,LC,1
Leptidea juvernica,LU,Luxembourg,2428,y,P,,NE,1
Leptidea sinapis,LU,Luxembourg,2428,y,P,,NE,1
Limenitis camilla,LU,Luxembourg,2428,y,P,,LC,1
Limenitis populi,LU,Luxembourg,2428,y,P,,EN,50
Lycaena dispar,LU,Luxembourg,2428,y,P,,LC,1
Lycaena helle,LU,Luxembourg,2428,y,P,,NT,20
Lycaena hippothoe,LU,Luxembourg,2428,y,P,,CR,80
Lycaena phlaeas,LU,Luxembourg,2428,y,P,,LC,1
Lycaena tityrus,LU,Luxembourg,2428,y,P,,LC,1
Lycaena virgaureae,LU,Luxembourg,2428,y,Ex,,RE,100
Lysandra bellargus,LU,Luxembourg,2428,y,P,,LC,1
Lysandra coridon,LU,Luxembourg,2428,y,P,,LC,1
Maniola jurtina,LU,Luxembourg,2428,y,P,,LC,1
Melanargia galathea,LU,Luxembourg,2428,y,P,,LC,1
Melitaea athalia,LU,Luxembourg,2428,y,P,,EN,50
Melitaea aurelia,LU,Luxembourg,2428,y,P,,VU,30
Melitaea cinxia,LU,Luxembourg,2428,y,P,,LC,1
Melitaea diamina,LU,Luxembourg,2428,y,P,,DD,1
Melitaea phoebe,LU,Luxembourg,2428,y,Ex,,RE,100
Nymphalis antiopa,LU,Luxembourg,2428,y,P,,DD,1
Nymphalis polychloros,LU,Luxembourg,2428,y,P,,LC,1
Ochlodes sylvanus,LU,Luxembourg,2428,y,P,,LC,1
Papilio machaon,LU,Luxembourg,2428,y,P,,LC,1
Pararge aegeria,LU,Luxembourg,2428,y,P,,NT,20
Phengaris arion,LU,Luxembourg,2428,y,P,,LC,1
Pieris brassicae,LU,Luxembourg,2428,y,P,,LC,1
Pieris mannii,LU,Luxembourg,2428,y,P,,DD,1
Pieris napi,LU,Luxembourg,2428,y,P,,LC,1
Pieris rapae,LU,Luxembourg,2428,y,P,,LC,1
Plebejus argus,LU,Luxembourg,2428,y,P,,NT,20
Polygonia c-album,LU,Luxembourg,2428,y,P,,NT,20
Polyommatus icarus,LU,Luxembourg,2428,y,P,,LC,1
Pyrgus armoricanus,LU,Luxembourg,2428,y,P,,DD,1
Pyrgus malvae,LU,Luxembourg,2428,y,P,,LC,1
Pyrgus serratulae,LU,Luxembourg,2428,y,P,,VU,30
Pyronia tithonus,LU,Luxembourg,2428,y,P,,LC,1
Satyrium ilicis,LU,Luxembourg,2428,y,P,,EN,50
Satyrium pruni,LU,Luxembourg,2428,y,P,,LC,1
Satyrium w-album,LU,Luxembourg,2428,y,P,,VU,30
Speyeria aglaja,LU,Luxembourg,2428,y,P,,VU,30
Spialia sertorius,LU,Luxembourg,2428,y,P,,VU,30
Thecla betulae,LU,Luxembourg,2428,y,P,,NT,20
Thymelicus acteon,LU,Luxembourg,2428,y,P,,EN,50
Thymelicus lineola,LU,Luxembourg,2428,y,P,,LC,1
Thymelicus sylvestris,LU,Luxembourg,2428,y,P,,LC,1
Vanessa atalanta,LU,Luxembourg,2428,y,M,,LC,1
Vanessa cardui,LU,Luxembourg,2428,y,M,,NT,20
Aglais io,LV,Latvia,64589,y,P,,NRLA,
Aglais urticae,LV,Latvia,64589,y,P,,NRLA,
Agriades optilete,LV,Latvia,64589,y,P,,NRLA,
Anthocharis cardamines,LV,Latvia,64589,y,P,,NRLA,
Apatura ilia,LV,Latvia,64589,y,P,,NRLA,
Apatura iris,LV,Latvia,64589,y,P,,NRLA,
Aphantopus hyperantus,LV,Latvia,64589,y,P,,NRLA,
Aporia crataegi,LV,Latvia,64589,y,P,,NRLA,
Araschnia levana,LV,Latvia,64589,y,P,,NRLA,
Argynnis laodice,LV,Latvia,64589,y,P,,NRLA,
Argynnis paphia,LV,Latvia,64589,y,P,,NRLA,
Aricia artaxerxes,LV,Latvia,64589,y,P,,NRLA,
Boloria aquilonaris,LV,Latvia,64589,y,P,,NRLA,
Boloria dia,LV,Latvia,64589,y,P,,NRLA,
Boloria eunomia,LV,Latvia,64589,y,P,,NRLA,
Boloria euphrosyne,LV,Latvia,64589,y,P,,NRLA,
Boloria freija,LV,Latvia,64589,y,P,,NRLA,
Boloria frigga,LV,Latvia,64589,y,P,,NRLA,
Boloria selene,LV,Latvia,64589,y,P,,NRLA,
Boloria titania,LV,Latvia,64589,y,P,,NRLA,
Brenthis daphne,LV,Latvia,64589,y,P,,NRLA,
Brenthis ino,LV,Latvia,64589,y,P,,NRLA,
Callophrys rubi,LV,Latvia,64589,y,P,,NRLA,
Carcharodus floccifera,LV,Latvia,64589,y,P,,NRLA,
Carterocephalus palaemon,LV,Latvia,64589,y,P,,NRLA,
Carterocephalus silvicola,LV,Latvia,64589,y,P,,NRLA,
Celastrina argiolus,LV,Latvia,64589,y,P,,NRLA,
