scientific_name_regional,scientific_name,region_code,rlc,status,endemic,comments,use
Lycaena tityrus,Lycaena tityrus,LT,LC,P,,,y
Lycaena tityrus,Lycaena tityrus,LU,LC,P,,,y
Lycaena tityrus,Lycaena tityrus,LV,NRLA,P,,,y
Lycaena tityrus,Lycaena tityrus,MD,NRLA,P,,Addition Rudi Verovnik,y
Lycaena tityrus,Lycaena tityrus,ME,NRLA,P,,,y
Lycaena tityrus,Lycaena tityrus,MK,Unknown,P,,,y
Lycaena tityrus,Lycaena tityrus,NL,VU,P,,,y
Lycaena tityrus,Lycaena tityrus,PL,LC,P,,,y
Lycaena tityrus,Lycaena tityrus,PT,NRLA,P,,,y
Lycaena tityrus,Lycaena tityrus,RO,NT,P,,,y
Lycaena tityrus,Lycaena tityrus,RS,LC,P,,,y
Lycaena tityrus,Lycaena tityrus,RU,NRLA,P,,,y
Lycaena tityrus,Lycaena tityrus,SI,LC,P,,,y
Lycaena tityrus,Lycaena tityrus,SK,LC,P,,,y
Lycaena tityrus,Lycaena tityrus,UA,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,AD,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,AL,Unknown,P,,,y
Lycaena virgaureae,Lycaena virgaureae,AT,NT,P,,,y
Lycaena virgaureae,Lycaena virgaureae,BA,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,BE,CR,P,,,y
Lycaena virgaureae,Lycaena virgaureae,BG,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,BY,Unknown,P,,,y
Lycaena virgaureae,Lycaena virgaureae,CH,NT,P,,,y
Lycaena virgaureae,Lycaena virgaureae,CZ,NT,P,,,y
Lycaena virgaureae,Lycaena virgaureae,DE,NT,P,,,y
Lycaena virgaureae,Lycaena virgaureae,DK,NT,P,,,y
Lycaena virgaureae,Lycaena virgaureae,EE,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,ES,NE,P,,,y
Lycaena virgaureae,Lycaena virgaureae,EU27,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,EUR,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,FI,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,FR,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,GR,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,HR,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,HU,NT,P,,,y
Lycaena virgaureae,Lycaena virgaureae,IT,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,LI,NRLA,A,,Deleted by Ulrich Hiermann,n
Lycaena virgaureae,Lycaena virgaureae,LT,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,LU,RE,Ex,,,y
Lycaena virgaureae,Lycaena virgaureae,LV,NRLA,P,,,y
Lycaena virgaureae,Lycaena virgaureae,MD,NRLA,P,,Addition Rudi Verovnik,y
Lycaena virgaureae,Lycaena virgaureae,ME,NRLA,P,,,y
Lycaena virgaureae,Lycaena virgaureae,MK,Unknown,P,,,y
Lycaena virgaureae,Lycaena virgaureae,NL,NE,I,,van Swaay et al. (in prep.),n
Lycaena virgaureae,Lycaena virgaureae,NO,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,PL,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,PT,NRLA,P,,,y
Lycaena virgaureae,Lycaena virgaureae,RO,NT,P,,,y
Lycaena virgaureae,Lycaena virgaureae,RS,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,RU,NRLA,P,,,y
Lycaena virgaureae,Lycaena virgaureae,SE,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,SI,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,SK,LC,P,,,y
Lycaena virgaureae,Lycaena virgaureae,UA,LC,P,,,y
Lysandra albicans,Lysandra albicans,ES,NE,P,,,y
Polyommatus albicans,Lysandra albicans,EU27,LC,P,,,y
Polyommatus albicans,Lysandra albicans,EUR,LC,P,,,y
Polyommatus bellargus,Lysandra bellargus,AD,LC,P,,,y
Polyommatus bellargus,Lysandra bellargus,AL,Unknown,P,,,y
Polyommatus bellargus,Lysandra bellargus,AT,NT,P,,,y
Polyommatus bellargus,Lysandra bellargus,BA,LC,P,,,y
Polyommatus bellargus,Lysandra bellargus,BE,CR,P,,,y
Polyommatus bellargus,Lysandra bellargus,BG,LC,P,,,y
Lysandra bellargus,Lysandra bellargus,BY,DD,P,,Red List Category added by Anatolij Kulak,y
Polyommatus bellargus,Lysandra bellargus,CH,LC,P,,,y
Polyommatus bellargus,Lysandra bellargus,CZ,VU,P,,,y
Polyommatus bellargus,Lysandra bellargus,DE,VU,P,,,y
Polyommatus bellargus,Lysandra bellargus,EE,NtA,I,,No resident populations,n
Lysandra bellargus,Lysandra bellargus,ES,NE,P,,,y
Polyommatus bellargus,Lysandra bellargus,EU27,LC,P,,,y
Polyommatus bellargus,Lysandra bellargus,EUR,LC,P,,,y
Lysandra bellargus,Lysandra bellargus,FR,LC,P,,,y
Polyommatus bellargus,Lysandra bellargus,GB,NT,P,,,y
Polyommatus bellargus,Lysandra bellargus,GR,LC,P,,,y
Polyommatus bellargus,Lysandra bellargus,HR,LC,P,,,y
Polyommatus bellargus,Lysandra bellargus,HU,LC,P,,,y
Polyommatus bellargus,Lysandra bellargus,IT,LC,P,,,y
Lysandra bellargus,Lysandra bellargus,LI,NRLA,P,,,y
Polyommatus bellargus,Lysandra bellargus,LT,NtA,I,,Vagrant; only old record,n
Polyommatus bellargus,Lysandra bellargus,LU,LC,P,,,y
Polyommatus bellargus,Lysandra bellargus,MD,NRLA,P,,,y
Lysandra bellargus,Lysandra bellargus,ME,NRLA,P,,,y
Polyommatus bellargus,Lysandra bellargus,MK,Unknown,P,,,y
Polyommatus bellargus,Lysandra bellargus,MT,NRLA,A,,Misidentification,n
Polyommatus bellargus,Lysandra bellargus,PL,VU,P,,,y
Polyommatus bellargus,Lysandra bellargus,PT,NRLA,P,,,y
Lysandra bellargus,Lysandra bellargus,RO,LC,P,,,y
Lysandra bellargus,Lysandra bellargus,RS,LC,P,,VU in 2003,y
Polyommatus bellargus,Lysandra bellargus,RU,NRLA,P,,,y
Polyommatus bellargus,Lysandra bellargus,SI,LC,P,,,y
Polyommatus bellargus,Lysandra bellargus,SK,VU,P,,,y
Polyommatus bellargus,Lysandra bellargus,UA,LC,P,,,y
Lysandra caelestissima,Lysandra caelestissima,ES,NE,P,ES,,y
Polyommatus caelestissimus,Lysandra caelestissima,EU27,LC,P,EU27,,y
Polyommatus caelestissimus,Lysandra caelestissima,EUR,LC,P,EUR,,y
Polyommatus coridon,Lysandra coridon,AD,LC,P,,,y
Polyommatus coridon,Lysandra coridon,AL,Unknown,P,,,y
Polyommatus coridon,Lysandra coridon,AT,NT,P,,,y
Polyommatus coridon,Lysandra coridon,BA,LC,P,,,y
Polyommatus coridon,Lysandra coridon,BE,VU,P,,,y
Polyommatus coridon,Lysandra coridon,BG,LC,P,,,y
Lysandra coridon,Lysandra coridon,BY,Unknown,P,,Addition Rudi Verovnik,y
Polyommatus coridon,Lysandra coridon,CH,LC,P,,,y
Polyommatus coridon,Lysandra coridon,CZ,VU,P,,,y
Polyommatus coridon,Lysandra coridon,DE,LC,P,,,y
Polyommatus coridon,Lysandra coridon,EE,NtA,A,,Only a few old records,n
Lysandra coridon,Lysandra coridon,ES,NE,P,,,y
Polyommatus coridon,Lysandra coridon,EU27,LC,P,,,y
Polyommatus coridon,Lysandra coridon,EUR,LC,P,EUR,,y
Lysandra (coridon) nufrellensis,Lysandra coridon,FR,Unknown,Excluded,,,n
Lysandra coridon,Lysandra coridon,FR,LC,P,,,y
Polyommatus coridon,Lysandra coridon,GB,NT,P,,,y
Polyommatus coridon,Lysandra coridon,GR,LC,P,,,y
Polyommatus coridon,Lysandra coridon,HR,LC,P,,,y
Polyommatus coridon,Lysandra coridon,HU,LC,P,,,y
Polyommatus coridon,Lysandra coridon,IT,LC,P,,,y
Polyommatus gennargenti,Lysandra coridon,IT,EN,Excluded,,,n
Lysandra coridon,Lysandra coridon,LI,NRLA,P,,,y
Polyommatus coridon,Lysandra coridon,LT,EN,P,,EN on new Red List in prep,y
Polyommatus coridon,Lysandra coridon,LU,LC,P,,,y
Polyommatus coridon,Lysandra coridon,MD,NRLA,P,,,y
Lysandra coridon,Lysandra coridon,ME,NRLA,P,,,y
Polyommatus coridon,Lysandra coridon,MK,Unknown,P,,,y
Polyommatus coridon,Lysandra coridon,NL,NE,I,,Irregular resident,n
Polyommatus coridon,Lysandra coridon,PL,LC,P,,,y
Lysandra coridon,Lysandra coridon,RO,LC,P,,,y
Lysandra coridon,Lysandra coridon,RS,LC,P,,,y
Polyommatus coridon,Lysandra coridon,RU,NRLA,P,,,y
Polyommatus coridon,Lysandra coridon,SI,LC,P,,,y
Polyommatus coridon,Lysandra coridon,SK,LC,P,,,y
Polyommatus slovacus,Lysandra coridon,SK,VU,Excluded,,,n
Polyommatus coridon,Lysandra coridon,UA,LC,P,,,y
Polyommatus corydonius,Lysandra corydonius,EU27,NE,P,,,n
Polyommatus corydonius,Lysandra corydonius,EUR,LC,P,,,y
Polyommatus corydonius,Lysandra corydonius,RU,NRLA,P,,,y
Polyommatus corydonius,Lysandra corydonius,UA,NE,A,,Comment Yurii Geryak: Known for only few records in Crimea; possibly occasional migrant,n
Lysandra hispana,Lysandra hispana,ES,NE,P,,,y
Polyommatus hispanus,Lysandra hispana,EU27,LC,P,EU27,,y
Polyommatus hispanus,Lysandra hispana,EUR,LC,P,EUR,,y
Lysandra hispana,Lysandra hispana,FR,LC,P,,,y
Polyommatus hispanus,Lysandra hispana,IT,LC,P,,,y
Maniola chia,Maniola chia,EU27,LC,P,EU27,,y
Maniola chia,Maniola chia,EUR,LC,P,EUR,,y
Maniola chia,Maniola chia,GR,LC,P,GR_Chios,,y
Maniola cypricola,Maniola cypricola,CY,NRLA,P,CY,,y
Maniola cypricola,Maniola cypricola,EU27,LC,P,EU27,,y
Maniola cypricola,Maniola cypricola,EUR,LC,P,EUR,,y
Maniola halicarnassus,Maniola halicarnassus,EU27,NT,P,,,y
Maniola halicarnassus,Maniola halicarnassus,EUR,NT,P,,,y
Maniola halicarnassus,Maniola halicarnassus,GR,NT,P,,,y
Maniola jurtina,Maniola jurtina,AD,LC,P,,,y
Maniola jurtina,Maniola jurtina,AL,Unknown,P,,,y
Maniola jurtina,Maniola jurtina,AT,LC,P,,,y
Maniola jurtina,Maniola jurtina,BA,LC,P,,,y
Maniola jurtina,Maniola jurtina,BE,LC,P,,,y
Maniola jurtina,Maniola jurtina,BG,LC,P,,,y
Maniola jurtina,Maniola jurtina,BY,Unknown,P,,,y
Maniola jurtina,Maniola jurtina,CH,LC,P,,,y
Maniola jurtina,Maniola jurtina,CZ,NE,P,,,y
Maniola jurtina,Maniola jurtina,DE,LC,P,,,y
Maniola jurtina,Maniola jurtina,DK,LC,P,,,y
Maniola jurtina,Maniola jurtina,EE,LC,P,,,y
Maniola jurtina,Maniola jurtina,ES,NE,P,,,y
Maniola jurtina,Maniola jurtina,EU27,LC,P,,,y
Maniola jurtina,Maniola jurtina,EUR,LC,P,,,y
Maniola jurtina,Maniola jurtina,FI,VU,P,,,y
Maniola jurtina,Maniola jurtina,FR,LC,P,,,y
Maniola jurtina,Maniola jurtina,GB,LC,P,,,y
Maniola jurtina,Maniola jurtina,GR,LC,P,,,y
Maniola jurtina,Maniola jurtina,HR,LC,P,,,y
Maniola jurtina,Maniola jurtina,HU,LC,P,,,y
Maniola jurtina,Maniola jurtina,IE,LC,P,,,y
Maniola jurtina,Maniola jurtina,IT,LC,P,,,y
Maniola jurtina,Maniola jurtina,LI,NRLA,P,,,y
Maniola jurtina,Maniola jurtina,LT,LC,P,,,y
Maniola jurtina,Maniola jurtina,LU,LC,P,,,y
Maniola jurtina,Maniola jurtina,LV,NRLA,P,,,y
Maniola jurtina,Maniola jurtina,MA_CA,NRLA,P,,,y
Maniola jurtina,Maniola jurtina,MA_CA_El Hierro,NRLA,P,,,
Maniola jurtina,Maniola jurtina,MA_CA_Gran Canaria,NRLA,P,,,
Maniola jurtina,Maniola jurtina,MA_CA_La Gomera,NRLA,P,,,
Maniola jurtina,Maniola jurtina,MA_CA_La Palma,NRLA,P,,,
Maniola jurtina,Maniola jurtina,MA_CA_Tenerife,NRLA,P,,,
Maniola jurtina,Maniola jurtina,MD,NRLA,P,,,y
Maniola jurtina,Maniola jurtina,ME,NRLA,P,,,y
Maniola jurtina,Maniola jurtina,MK,Unknown,P,,,y
Maniola jurtina,Maniola jurtina,MT,NRLA,P,,Very rare,y
Maniola jurtina,Maniola jurtina,NL,LC,P,,,y
Maniola jurtina,Maniola jurtina,NO,LC,P,,,y
Maniola jurtina,Maniola jurtina,PL,LC,P,,,y
Maniola jurtina,Maniola jurtina,PT,NRLA,P,,,y
Maniola jurtina,Maniola jurtina,RO,LC,P,,,y
Maniola jurtina,Maniola jurtina,RS,LC,P,,,y
Maniola jurtina,Maniola jurtina,RU,NRLA,P,,,y
Maniola jurtina,Maniola jurtina,SE,LC,P,,,y
Maniola jurtina,Maniola jurtina,SI,LC,P,,,y
Maniola jurtina,Maniola jurtina,SK,LC,P,,,y
Maniola jurtina,Maniola jurtina,UA,LC,P,,,y
Maniola megala,Maniola megala,EU27,NtA,P,,,n
Maniola megala,Maniola megala,EUR,NtA,P,,,n
Maniola megala,Maniola megala,GR,EN,P,,Status change from VU to EN; Legakis & Maragou 2009,y
Maniola nurag,Maniola nurag,EU27,LC,P,EU27,,y
Maniola nurag,Maniola nurag,EUR,LC,P,EUR,,y
Maniola nurag,Maniola nurag,IT,LC,P,IT_Sardinia,,y
Maniola telmessia,Maniola telmessia,EU27,LC,P,,,y
Maniola telmessia,Maniola telmessia,EUR,LC,P,,,y
Maniola telmessia,Maniola telmessia,GR,LC,P,,,y
Melanargia arge,Melanargia arge,EU27,LC,P,EU27,,y
Melanargia arge,Melanargia arge,EUR,LC,P,EUR,,y
Melanargia arge,Melanargia arge,IT,LC,P,IT,,y
Melanargia galathea,Melanargia galathea,AL,Unknown,P,,,y
Melanargia galathea,Melanargia galathea,AT,LC,P,,,y
Melanargia galathea,Melanargia galathea,BA,LC,P,,,y
Melanargia galathea,Melanargia galathea,BE,LC,P,,,y
Melanargia galathea,Melanargia galathea,BG,LC,P,,,y
Melanargia galathea,Melanargia galathea,BY,Unknown,P,,,y
Melanargia galathea,Melanargia galathea,CH,LC,P,,,y
Melanargia galathea,Melanargia galathea,CZ,NE,P,,,y
Melanargia galathea,Melanargia galathea,DE,LC,P,,,y
Melanargia galathea,Melanargia galathea,DK,NtA,I,,Occasional migrant,n
Melanargia galathea,Melanargia galathea,EE,NtA,I,,No resident populations,n
Melanargia galathea,Melanargia galathea,ES,NE,P,,,y
Melanargia galathea,Melanargia galathea,EU27,LC,P,,,y
Melanargia galathea,Melanargia galathea,EUR,LC,P,,,y
Melanargia galathea,Melanargia galathea,FR,LC,P,,,y
Melanargia galathea,Melanargia galathea,GB,LC,P,,,y
Melanargia galathea,Melanargia galathea,GR,LC,P,,,y
Melanargia galathea,Melanargia galathea,HR,LC,P,,,y
Melanargia galathea,Melanargia galathea,HU,LC,P,,,y
Melanargia galathea,Melanargia galathea,IT,LC,P,,,y
Melanargia galathea,Melanargia galathea,LI,NRLA,P,,,y
Melanargia galathea,Melanargia galathea,LT,DD,P,,,y
Melanargia galathea,Melanargia galathea,LU,LC,P,,,y
Melanargia galathea,Melanargia galathea,LV,NRLA,P,,,y
Melanargia galathea,Melanargia galathea,MD,NRLA,P,,,y
Melanargia galathea,Melanargia galathea,ME,NRLA,P,,,y
Melanargia galathea,Melanargia galathea,MK,Unknown,P,,,y
Melanargia galathea,Melanargia galathea,NL,NE,I,,Irregular resident,n
Melanargia galathea,Melanargia galathea,PL,LC,P,,,y
Melanargia galathea,Melanargia galathea,RO,LC,P,,,y
Melanargia galathea,Melanargia galathea,RS,LC,P,,,y
Melanargia galathea,Melanargia galathea,RU,NRLA,P,,,y
Melanargia galathea,Melanargia galathea,SE,NtA,I,,,n
Melanargia galathea,Melanargia galathea,SI,LC,P,,,y
Melenargia galathea,Melanargia galathea,SK,LC,P,,,y
Melanargia galathea,Melanargia galathea,UA,LC,P,,,y
Melanargia ines,Melanargia ines,ES,NE,P,,,y
Melanargia ines,Melanargia ines,EU27,LC,P,,,y
Melanargia ines,Melanargia ines,EUR,LC,P,,,y
Melanargia ines,Melanargia ines,PT,NRLA,P,,,y
Melanargia lachesis,Melanargia lachesis,AD,LC,P,,,y
Melanargia lachesis,Melanargia lachesis,ES,NE,P,,,y
Melanargia lachesis,Melanargia lachesis,EU27,LC,P,EU27,,y
Melanargia lachesis,Melanargia lachesis,EUR,LC,P,EUR,,y
Melanargia lachesis,Melanargia lachesis,FR,LC,P,,,y
Melanargia lachesis,Melanargia lachesis,PT,NRLA,P,,,y
Melanargia larissa,Melanargia larissa,AL,Unknown,P,,,y
Melanargia larissa,Melanargia larissa,BA,NT,P,,,y
Melanargia larissa,Melanargia larissa,BG,LC,P,,,y
Melanargia larissa,Melanargia larissa,EU27,LC,P,,,y
Melanargia larissa,Melanargia larissa,EUR,LC,P,,,y
Melanargia larissa,Melanargia larissa,GR,LC,P,,,y
Melanargia larissa,Melanargia larissa,HR,LC,P,,,y
Melanargia larissa,Melanargia larissa,ME,NRLA,P,,,y
Melanargia larissa,Melanargia larissa,MK,Unknown,P,,,y
Melanargia larissa,Melanargia larissa,RO,DD,P,,Added by Vlad Dincă,y
Melanargia larissa,Melanargia larissa,RS,NT,P,,VU in 2003,y
Melanargia occitanica,Melanargia occitanica,ES,NE,P,,,y
Melanargia occitanica,Melanargia occitanica,EU27,LC,P,,,y
Melanargia occitanica,Melanargia occitanica,EUR,LC,P,,,y
Melanargia occitanica,Melanargia occitanica,FR,LC,P,,,y
Melanargia occitanica,Melanargia occitanica,IT,LC,P,,,y
Melanargia occitanica,Melanargia occitanica,PT,NRLA,P,,,y
Melanargia pherusa,Melanargia pherusa,EU27,LC,P,EU27,,y
Melanargia pherusa,Melanargia pherusa,EUR,LC,P,EUR,,y
Melanargia pherusa,Melanargia pherusa,IT,LC,P,IT_Sicily,,y
Melanargia russiae,Melanargia russiae,AD,VU,P,,,y
Melanargia russiae,Melanargia russiae,AL,CR,P,,,y
Melanargia russiae,Melanargia russiae,ES,NE,P,,,y
Melanargia russiae,Melanargia russiae,EU27,LC,P,,,y
Melanargia russiae,Melanargia russiae,EUR,LC,P,,,y
Melanargia russiae,Melanargia russiae,FR,LC,P,,,y
Melanargia russiae,Melanargia russiae,GR,LC,P,,,y
Melanargia russiae,Melanargia russiae,HU,RE,Ex,,,y
Melanargia russiae,Melanargia russiae,IT,LC,P,,,y
Melanargia russiae,Melanargia russiae,MD,NRLA,P,,Addition Rudi Verovnik,y
Melanargia russiae,Melanargia russiae,MK,NT,P,,,y
Melanargia russiae,Melanargia russiae,PT,NRLA,P,,,y
Melanargia russiae,Melanargia russiae,RU,NRLA,P,,,y
Melanargia russiae,Melanargia russiae,UA,EN,P,,,y
Melitaea aetherie,Melitaea aetherie,ES,NE,P,,,y
Melitaea aetherie,Melitaea aetherie,EU27,LC,P,,,y
Melitaea aetherie,Melitaea aetherie,EUR,LC,P,,,y
Melitaea aetherie,Melitaea aetherie,IT,VU,P,,,y
Melitaea aetherie,Melitaea aetherie,PT,NRLA,P,,,y
Melitaea arduinna,Melitaea arduinna,BG,VU,P,,,y
Melitaea arduinna,Melitaea arduinna,EU27,LC,P,,,y
Melitaea arduinna,Melitaea arduinna,EUR,LC,P,,,y
Melitaea arduinna,Melitaea arduinna,GR,LC,P,,,y
Melitaea arduinna,Melitaea arduinna,MK,NT,P,,,y
Melitaea arduinna,Melitaea arduinna,RO,DD,P,,,y
Melitaea arduinna,Melitaea arduinna,RS,LC,P,,Unknown in 2003,y
Melitaea arduinna,Melitaea arduinna,RU,NRLA,P,,,y
Melitaea arduinna,Melitaea arduinna,UA,EN,P,,,y
Melitaea asteria,Melitaea asteria,AT,NT,P,,,y
Melitaea asteria,Melitaea asteria,CH,EN,P,,,y
Melitaea asteria,Melitaea asteria,EU27,LC,P,,,y
Melitaea asteria,Melitaea asteria,EUR,LC,P,EUR,,y
Melitaea asteria,Melitaea asteria,IT,LC,P,,,y
Melitaea athalia,Melitaea athalia,AL,Unknown,P,,,y
Melitaea athalia,Melitaea athalia,AT,LC,P,,,y
Melitaea athalia,Melitaea athalia,BA,LC,P,,,y
Melitaea athalia,Melitaea athalia,BE,VU,P,,,y
Melitaea athalia,Melitaea athalia,BG,LC,P,,,y
Melitaea athalia,Melitaea athalia,BY,Unknown,P,,,y
Melitaea athalia,Melitaea athalia,CH,LC,P,,,y
Melitaea athalia,Melitaea athalia,CZ,NT,P,,,y
Melitaea athalia,Melitaea athalia,DE,VU,P,,,y
Melitaea neglecta,Melitaea athalia,DE,CR,Excluded,,Deleted by Martin Wiemers,n
Melitaea athalia,Melitaea athalia,DK,EN,P,,,y
Melitaea athalia,Melitaea athalia,EE,LC,P,,,y
Melitaea athalia,Melitaea athalia,EU27,LC,P,,,y
Melitaea athalia,Melitaea athalia,EUR,LC,P,,,y
Melitaea athalia,Melitaea athalia,FI,NT,P,,,y
Melitaea athalia,Melitaea athalia,FR,LC,P,,,y
Melitaea athalia,Melitaea athalia,GB,EN,P,,,y
Melitaea athalia,Melitaea athalia,GR,LC,P,,,y
Melitaea athalia,Melitaea athalia,HR,LC,P,,,y
Melitaea athalia,Melitaea athalia,HU,LC,P,,,y
Melitaea athalia,Melitaea athalia,IT,LC,P,,,y
Mellicta athalia,Melitaea athalia,LI,NRLA,P,,,y
Melitaea athalia,Melitaea athalia,LT,LC,P,,,y
Melitaea athalia,Melitaea athalia,LU,EN,P,,,y
Melitaea athalia,Melitaea athalia,LV,NRLA,P,,,y
Melitaea athalia,Melitaea athalia,MD,NRLA,P,,,y
Melitaea athalia,Melitaea athalia,ME,NRLA,P,,,y
Melitaea athalia,Melitaea athalia,MK,Unknown,P,,,y
Melitaea athalia,Melitaea athalia,NL,CR,P,,,y
Melitaea athalia,Melitaea athalia,NO,LC,P,,,y
Melitaea athalia,Melitaea athalia,PL,LC,P,,,y
Melitaea athalia,Melitaea athalia,RO,LC,P,,,y
Melitaea athalia,Melitaea athalia,RS,LC,P,,NT in 2003,y
Melitaea athalia,Melitaea athalia,RU,NRLA,P,,,y
Melitaea athalia,Melitaea athalia,SE,LC,P,,,y
Melitaea athalia,Melitaea athalia,SI,LC,P,,,y
Melitaea athalia,Melitaea athalia,SK,LC,P,,,y
Melitaea athalia,Melitaea athalia,UA,LC,P,,,y
Melitaea aurelia,Melitaea aurelia,AL,Unknown,P,,,y
Melitaea aurelia,Melitaea aurelia,AT,VU,P,,,y
Melitaea aurelia,Melitaea aurelia,BA,NT,P,,,y
Melitaea aurelia,Melitaea aurelia,BE,CR,P,,,y
Melitaea aurelia,Melitaea aurelia,BG,LC,P,,,y
Melitaea aurelia,Melitaea aurelia,BY,DD,P,,Red List Category added by Anatolij Kulak,y
Melitaea aurelia,Melitaea aurelia,CH,EN,P,,,y
Melitaea aurelia,Melitaea aurelia,CZ,EN,P,,,y
Melitaea aurelia,Melitaea aurelia,DE,NT,P,,,y
Melitaea aurelia,Melitaea aurelia,EE,EN,P,,,y
Melitaea aurelia,Melitaea aurelia,EU27,LC,P,,,y
Melitaea aurelia,Melitaea aurelia,EUR,NT,P,,,y
Melitaea aurelia,Melitaea aurelia,FR,VU,P,,,y
Melitaea aurelia,Melitaea aurelia,GR,NT,P,,,y
Melitaea aurelia,Melitaea aurelia,HR,DD,P,,,y
Melitaea aurelia,Melitaea aurelia,HU,NT,P,,,y
Melitaea aurelia,Melitaea aurelia,IT,LC,P,,,y
Mellicta aurelia,Melitaea aurelia,LI,NRLA,P,,Only few observations,y
Melitaea aurelia,Melitaea aurelia,LT,EN,P,,,y
Melitaea aurelia,Melitaea aurelia,LU,VU,P,,,y
Melitaea aurelia,Melitaea aurelia,LV,NRLA,P,,,y
Melitaea aurelia,Melitaea aurelia,MD,NRLA,P,,Addition Rudi Verovnik,y
Melitaea aurelia,Melitaea aurelia,ME,NRLA,P,,,y
Melitaea aurelia,Melitaea aurelia,MK,Unknown,P,,Micevski et al. (2009),y
Melitaea aurelia,Melitaea aurelia,NL,RE,I,,Irregular resident,n
Melitaea aurelia,Melitaea aurelia,PL,CR,P,,Changed from EN to CR,y
Melitaea aurelia,Melitaea aurelia,RO,NT,P,,,y
Melitaea aurelia,Melitaea aurelia,RS,LC,P,,VU in 2003,y
Melitaea aurelia,Melitaea aurelia,RU,NRLA,P,,,y
Melitaea aurelia,Melitaea aurelia,SI,VU,P,,,y
Melitaea aurelia,Melitaea aurelia,SK,VU,P,,,y
Melitaea aurelia,Melitaea aurelia,UA,NT,P,,,y
Melitaea britomartis,Melitaea britomartis,AT,EN,P,,,y
Melitaea britomartis,Melitaea britomartis,BA,LC,P,,,y
Melitaea britomartis,Melitaea britomartis,BG,VU,P,,,y
Melitaea britomartis,Melitaea britomartis,BY,DD,P,,Red List Category added by Anatolij Kulak,y
Melitaea britomartis,Melitaea britomartis,CH,CR,P,,,y
Melitaea britomartis,Melitaea britomartis,CZ,CR,P,,,y
Melitaea britomartis,Melitaea britomartis,DE,NT,P,,,y
Melitaea britomartis,Melitaea britomartis,EU27,NT,P,,,y
Melitaea britomartis,Melitaea britomartis,EUR,NT,P,,,y
Melitaea britomartis,Melitaea britomartis,HR,DD,P,,,y
Melitaea britomartis,Melitaea britomartis,HU,NT,P,,,y
Melitaea britomartis,Melitaea britomartis,IT,EN,P,,,y
Melitaea britomartis,Melitaea britomartis,LT,LC,P,,,y
Melitaea britomartis,Melitaea britomartis,PL,VU,P,,,y
Melitaea britomartis,Melitaea britomartis,RO,DD,P,,,y
Melitaea britomartis,Melitaea britomartis,RU,NRLA,P,,,y
Melitaea britomartis,Melitaea britomartis,SE,CR,P,,,y
Melitaea britomartis,Melitaea britomartis,SI,VU,P,,,y
Melitaea britomartis,Melitaea britomartis,SK,VU,P,,,y
Melitaea britomartis,Melitaea britomartis,UA,NT,P,,,y
Melitaea celadussa,Melitaea celadussa,EU27,NRLA,P,,,
Melitaea celadussa,Melitaea celadussa,EUR,NRLA,P,EUR,,
Melitaea celadussa,Melitaea celadussa,AD,LC,P,,,y
Melitaea nevadensis,Melitaea celadussa,CH,Unknown,P,,Addition Rudi Verovnik,y
Melitaea nevadensis,Melitaea celadussa,ES,NE,P,,,y
Melitaea (athalia) celadussa,Melitaea celadussa,FR,Unknown,P,,,y
Melitaea nevadensis,Melitaea celadussa,IT,LC,P,,,y
Melitaea celadussa,Melitaea celadussa,PT,NRLA,P,,,y
Melitaea cinxia,Melitaea cinxia,AD,LC,P,,,y
Melitaea cinxia,Melitaea cinxia,AL,VU,P,,,y
Melitaea cinxia,Melitaea cinxia,AT,VU,P,,,y
Melitaea cinxia,Melitaea cinxia,BA,LC,P,,,y
Melitaea cinxia,Melitaea cinxia,BE,LC,P,,,y
Melitaea cinxia,Melitaea cinxia,BG,LC,P,,,y
Melitaea cinxia,Melitaea cinxia,BY,Unknown,P,,,y
Melitaea cinxia,Melitaea cinxia,CH,VU,P,,,y
Melitaea cinxia,Melitaea cinxia,CZ,VU,P,,,y
Melitaea cinxia,Melitaea cinxia,DE,VU,P,,,y
Melitaea cinxia,Melitaea cinxia,DK,VU,P,,,y
Melitaea cinxia,Melitaea cinxia,EE,EN,P,,,y
Melitaea cinxia,Melitaea cinxia,ES,NE,P,,,y
Melitaea cinxia,Melitaea cinxia,EU27,LC,P,,,y
Melitaea cinxia,Melitaea cinxia,EUR,LC,P,,,y
